1019077836_6fc9b15408	[{"caption": "Large brown dog running away from the sprinkler in the grass ."}]
1019604187_d087bf9a5f	[{"caption": "A dog prepares to catch a thrown object in a field with nearby cars ."}]
1019604187_d087bf9a5f	[{"caption": "A white dog is about to catch a yellow ball in its mouth ."}]
1019604187_d087bf9a5f	[{"caption": "A white dog is about to catch a yellow dog toy ."}]
1019604187_d087bf9a5f	[{"caption": "A white dog is ready to catch a yellow ball flying through the air ."}]
1019604187_d087bf9a5f	[{"caption": "A white dog running after a yellow ball"}]
1020651753_06077ec457	[{"caption": "a black and white dog jumping in the air to get a toy ."}]
1020651753_06077ec457	[{"caption": "A black and white dog jumps up towards a yellow toy ."}]
1020651753_06077ec457	[{"caption": "A dog leaps to catch a ball in a field ."}]
1020651753_06077ec457	[{"caption": "A white dog is trying to catch a ball in midair over a grassy field ."}]
1020651753_06077ec457	[{"caption": "The white dog is playing in a green field with a yellow toy ."}]
1022454332_6af2c1449a	[{"caption": "A child and a woman are at waters edge in a big city ."}]
1022454332_6af2c1449a	[{"caption": "a large lake with a lone duck swimming in it with several people around the edge of it ."}]
1022454332_6af2c1449a	[{"caption": "A little boy at a lake watching a duck ."}]
1022454332_6af2c1449a	[{"caption": "A young boy waves his hand at the duck in the water surrounded by a green park ."}]
1022454332_6af2c1449a	[{"caption": "Two people are at the edge of a lake , facing the water and the city skyline ."}]
1022454428_b6b660a67b	[{"caption": "A couple and an infant , being held by the male , sitting next to a pond with a near by stroller ."}]
1022454428_b6b660a67b	[{"caption": "A couple sit on the grass with a baby and stroller ."}]
1022454428_b6b660a67b	[{"caption": "A couple with their newborn baby sitting under a tree facing a lake ."}]
1022454428_b6b660a67b	[{"caption": "A man and woman care for an infant along the side of a body of water ."}]
1022454428_b6b660a67b	[{"caption": "Couple with a baby sit outdoors next to their stroller ."}]
1022975728_75515238d8	[{"caption": "A black dog running in the surf ."}]
1022975728_75515238d8	[{"caption": "A black lab with tags frolicks in the water ."}]
1022975728_75515238d8	[{"caption": "A dog splashes in the water"}]
1022975728_75515238d8	[{"caption": "The black dog runs through the water ."}]
1022975728_75515238d8	[{"caption": "This is a black dog splashing in the water ."}]
102351840_323e3de834	[{"caption": "A man drilling a hole in the ice ."}]
102351840_323e3de834	[{"caption": "A man is drilling through the frozen ice of a pond ."}]
102351840_323e3de834	[{"caption": "A person in the snow drilling a hole in the ice ."}]
102351840_323e3de834	[{"caption": "A person standing on a frozen lake ."}]
102351840_323e3de834	[{"caption": "Two men are ice fishing ."}]
1024138940_f1fefbdce1	[{"caption": "Two different breeds of brown and white dogs play on the beach ."}]
1024138940_f1fefbdce1	[{"caption": "Two dogs are making a turn on a soft sand beach ."}]
1024138940_f1fefbdce1	[{"caption": "Two dogs playing in the sand at the beach ."}]
1024138940_f1fefbdce1	[{"caption": "Two dogs playing together on a beach ."}]
1024138940_f1fefbdce1	[{"caption": "Two large tan dogs play along a sandy beach ."}]
102455176_5f8ead62d5	[{"caption": "A man uses ice picks and crampons to scale ice ."}]
102455176_5f8ead62d5	[{"caption": "an ice climber in a blue jacket and black pants is scaling a frozen ice wall ."}]
102455176_5f8ead62d5	[{"caption": "An ice climber scaling a frozen waterfall ."}]
102455176_5f8ead62d5	[{"caption": "A person in blue and red ice climbing with two picks ."}]
102455176_5f8ead62d5	[{"caption": "Climber climbing an ice wall"}]
1026685415_0431cbf574	[{"caption": "A black dog carries a green toy in his mouth as he walks through the grass ."}]
1026685415_0431cbf574	[{"caption": "A black dog carrying something through the grass ."}]
1026685415_0431cbf574	[{"caption": "A black dog has a blue toy in its mouth ."}]
1026685415_0431cbf574	[{"caption": "A dog in grass with a blue item in his mouth ."}]
1026685415_0431cbf574	[{"caption": "A wet black dog is carrying a green toy through the grass ."}]
1028205764_7e8df9a2ea	[{"caption": "A man and a baby are in a yellow kayak on water ."}]
1028205764_7e8df9a2ea	[{"caption": "A man and a little boy in blue life jackets are rowing a yellow canoe ."}]
1028205764_7e8df9a2ea	[{"caption": "A man and child kayak through gentle waters ."}]
1028205764_7e8df9a2ea	[{"caption": "A man and young boy ride in a yellow kayak ."}]
1028205764_7e8df9a2ea	[{"caption": "Man and child in yellow kayak"}]
1030985833_b0902ea560	[{"caption": "A black dog and a brown dog are jumping up to catch a red toy ."}]
1030985833_b0902ea560	[{"caption": "A black dog and a brown dog play with a red toy on a courtyard ."}]
1030985833_b0902ea560	[{"caption": "A brown and black lab are outside and the black lab is catching a toy in its mouth ."}]
1030985833_b0902ea560	[{"caption": "Black dog snaps at red and black object as brown dog lunges ."}]
1030985833_b0902ea560	[{"caption": "The Chocolate Lab jumps too late to get the toy as the Black Lab captures it in the driveway ."}]
103106960_e8a41d64f8	[{"caption": "A boy with a stick kneeling in front of a goalie net"}]
103106960_e8a41d64f8	[{"caption": "A child in a red jacket playing street hockey guarding a goal ."}]
103106960_e8a41d64f8	[{"caption": "A young kid playing the goalie in a hockey rink ."}]
103106960_e8a41d64f8	[{"caption": "A young male kneeling in front of a hockey goal with a hockey stick in his right hand ."}]
103106960_e8a41d64f8	[{"caption": "Hockey goalie boy in red jacket crouches by goal , with stick ."}]
103195344_5d2dc613a3	[{"caption": "A man in black is sitting next to a modern art structure in front of a glass building ."}]
103195344_5d2dc613a3	[{"caption": "A man sits and reads a newspaper by a sculpture outside of an office building ."}]
103195344_5d2dc613a3	[{"caption": "a man sits near a large statue ."}]
103195344_5d2dc613a3	[{"caption": "A man sitting in front of a metal sculpture in front of a building ."}]
103195344_5d2dc613a3	[{"caption": "The man with the backpack is sitting in a buildings courtyard in front of an art sculpture reading ."}]
103205630_682ca7285b	[{"caption": "A tent is being set up on the ice ."}]
103205630_682ca7285b	[{"caption": "Two men are about to enter an ice fishing tent on a snow covered lake ."}]
103205630_682ca7285b	[{"caption": "two men setting up a blue ice fishing hut on an iced over lake"}]
103205630_682ca7285b	[{"caption": "Two men , standing on an ice , looking into something covered with a blue tarp ."}]
103205630_682ca7285b	[{"caption": "Two people standing outside a blue tent structure on a snowy surface ."}]
1032122270_ea6f0beedb	[{"caption": "A woman crouches near three dogs in a field ."}]
1032122270_ea6f0beedb	[{"caption": "Three dogs are playing on grassy hill with a blue sky ."}]
1032122270_ea6f0beedb	[{"caption": "Three dogs are standing in the grass and a person is sitting next to them"}]
1032122270_ea6f0beedb	[{"caption": "Three dogs on a grassy hill"}]
1032122270_ea6f0beedb	[{"caption": "Three dogs stand in a grassy field while a person kneels nearby ."}]
1032460886_4a598ed535	[{"caption": "a man is standing in front of a skyscraper"}]
1032460886_4a598ed535	[{"caption": "A man stands in front of a skyscraper ."}]
1032460886_4a598ed535	[{"caption": "A man stands in front of a very tall building ."}]
1032460886_4a598ed535	[{"caption": "Behind the man in a red shirt stands a large skyscraper ."}]
1032460886_4a598ed535	[{"caption": "There is a skyscraper in the distance with a man walking in front of the camera ."}]
1034276567_49bb87c51c	[{"caption": "A boy bites hard into a treat while he sits outside ."}]
1034276567_49bb87c51c	[{"caption": "A child biting into a baked good ."}]
1034276567_49bb87c51c	[{"caption": "A small boy putting something in his mouth with both hands ."}]
1034276567_49bb87c51c	[{"caption": "The boy eats his food outside at the table ."}]
1034276567_49bb87c51c	[{"caption": "The boy is eating pizza over a tin dish ."}]
104136873_5b5d41be75	[{"caption": "People sit on the mountainside and check out the view ."}]
104136873_5b5d41be75	[{"caption": "Three people are on a hilltop overlooking a green valley ."}]
104136873_5b5d41be75	[{"caption": "Three people hang out on top of a big hill ."}]
104136873_5b5d41be75	[{"caption": "Three people overlook a green valley ."}]
104136873_5b5d41be75	[{"caption": "Three people rest on a ledge above the moutains ."}]
1042020065_fb3d3ba5ba	[{"caption": "A boy in a green shirt is looking down at many inflatable boats ."}]
1042020065_fb3d3ba5ba	[{"caption": "A boy in a green shirt watches kayakers ."}]
1042020065_fb3d3ba5ba	[{"caption": "A boy looks over a railing at the many boats and rafts below in the water ."}]
1042020065_fb3d3ba5ba	[{"caption": "A young boy overlooking a crowd of inflatable boats ."}]
1042020065_fb3d3ba5ba	[{"caption": "A young boy wearing a jersey looks down over a ledge at many boats in the water ."}]
1042590306_95dea0916c	[{"caption": "A man and woman pose for the camera while another man looks on ."}]
1042590306_95dea0916c	[{"caption": "A man is holding the hand of a woman up to his mouth in front of some buildings while another man looks on ."}]
1042590306_95dea0916c	[{"caption": "A multiracial couple posing for a picture"}]
1042590306_95dea0916c	[{"caption": "Asian man and blond woman holding hands outdoors , man in background watches ."}]
1042590306_95dea0916c	[{"caption": "Guy in blue shirt biting hand of girl in black striped jacket while another guy watches"}]
1045521051_108ebc19be	[{"caption": "A person eats takeout while watching a small television ."}]
1045521051_108ebc19be	[{"caption": "A person sits on the floor and eats in front of a television ."}]
1045521051_108ebc19be	[{"caption": "A television with a picture of a girl on it ."}]
1045521051_108ebc19be	[{"caption": "A young man sits on the floor by the television with a fast food meal in front of him ."}]
1045521051_108ebc19be	[{"caption": "Someone is laying in front of the TV eating food ."}]
1048710776_bb5b0a5c7c	[{"caption": "a couple of several people sitting on a ledge overlooking the beach"}]
1048710776_bb5b0a5c7c	[{"caption": "A group of people sit on a wall at the beach ."}]
1048710776_bb5b0a5c7c	[{"caption": "A group of teens sit on a wall by a beach ."}]
1048710776_bb5b0a5c7c	[{"caption": "Crowd of people at the beach ."}]
1048710776_bb5b0a5c7c	[{"caption": "Several young people sitting on a rail above a crowded beach ."}]
1052358063_eae6744153	[{"caption": "A boy takes a jump on his skateboard while another boy with a skateboard watches ."}]
1052358063_eae6744153	[{"caption": "A child is performing a skateboard trick while another child with a skateboard leans on a wall ."}]
1052358063_eae6744153	[{"caption": "A little boy skateboarder is doing a trick on his board while another young skateboarder watches ."}]
1052358063_eae6744153	[{"caption": "a young boy skateboarder jumping on a platform on a skateboard ."}]
1052358063_eae6744153	[{"caption": "Two skateboarders ."}]
105342180_4d4a40b47f	[{"caption": "A girl paddling down a large river , as seen from behind her ."}]
105342180_4d4a40b47f	[{"caption": "A woman kayaking down a river ."}]
105342180_4d4a40b47f	[{"caption": "A woman paddles a boat down a river ."}]
105342180_4d4a40b47f	[{"caption": "A woman with a paddle ."}]
105342180_4d4a40b47f	[{"caption": "A woman with a paddle sits in a boat on the water ."}]
1053804096_ad278b25f1	[{"caption": "A girl in pigtails splashes in the shallow water ."}]
1053804096_ad278b25f1	[{"caption": "A girls plays in the surf ."}]
1053804096_ad278b25f1	[{"caption": "a girl with pigtails is playing in the ocean by the beach ."}]
1053804096_ad278b25f1	[{"caption": "A girl with pigtails plays in the water ."}]
1053804096_ad278b25f1	[{"caption": "A young girl in pigtails plays in the water ."}]
1055623002_8195a43714	[{"caption": "A group of four children wearing pajamas have a pillow fight ."}]
1055623002_8195a43714	[{"caption": "A group of kids have a pillow-fight ."}]
1055623002_8195a43714	[{"caption": "A group of young children playing pillow fight on a bed ."}]
1055623002_8195a43714	[{"caption": "Children having a pillow fight ."}]
1055623002_8195a43714	[{"caption": "Four children are having a pillow fight ."}]
1055753357_4fa3d8d693	[{"caption": "Two constructions workers sit on a beam taking a break ."}]
1055753357_4fa3d8d693	[{"caption": "Two construction workers are sitting up on the side of a building ."}]
1055753357_4fa3d8d693	[{"caption": "Two construction workers sitting on an I-beam ."}]
1055753357_4fa3d8d693	[{"caption": "Two construction workers take a seat on a steel beam ."}]
1055753357_4fa3d8d693	[{"caption": "Two men take a break from construction ."}]
1056249424_ef2a2e041c	[{"caption": "The children are playing in the water ."}]
1056249424_ef2a2e041c	[{"caption": "Two boys , one with a yellow and orange ball , play in some water in front of a field ."}]
1056249424_ef2a2e041c	[{"caption": "Two boys play in a puddle ."}]
1056249424_ef2a2e041c	[{"caption": "Two children play with a balloon in mud on a sunny day ."}]
1056249424_ef2a2e041c	[{"caption": "Two kids are running and playing in some water ."}]
1056338697_4f7d7ce270	[{"caption": "A blond woman in a blue shirt appears to wait for a ride ."}]
1056338697_4f7d7ce270	[{"caption": "A blond woman is on the street hailing a taxi ."}]
1056338697_4f7d7ce270	[{"caption": "A woman is signaling is to traffic , as seen from behind ."}]
1056338697_4f7d7ce270	[{"caption": "A woman with blonde hair wearing a blue tube top is waving on the side of the street ."}]
1056338697_4f7d7ce270	[{"caption": "The woman in the blue dress is holding out her arm at oncoming traffic ."}]
1056359656_662cee0814	[{"caption": "A little girl looking at a brochure on train rides"}]
1056359656_662cee0814	[{"caption": "a young blond girl with a magizine in her hands"}]
1056359656_662cee0814	[{"caption": "A young girl on a train reads a book about train rides ."}]
1056359656_662cee0814	[{"caption": "A young girl sits on a seat and looks at a train pamphlet ."}]
1056359656_662cee0814	[{"caption": "Child sitting down looking at train ride brochure"}]
1056873310_49c665eb22	[{"caption": "A brown dog is running after a black dog on a rocky shore ."}]
1056873310_49c665eb22	[{"caption": "A brown dog is running after the black dog ."}]
1056873310_49c665eb22	[{"caption": "Two dogs playing on a beach ."}]
1056873310_49c665eb22	[{"caption": "Two dogs run across stones near a body of water ."}]
1056873310_49c665eb22	[{"caption": "Two dogs run towards each other on a rocky area with water in the background ."}]
1057089366_ca83da0877	[{"caption": "A boy descends off the end of a high diving board ."}]
1057089366_ca83da0877	[{"caption": "A child jumps off a high diving board into the pool ."}]
1057089366_ca83da0877	[{"caption": "A kid jumps off the diving board and into the swimming pool below ."}]
1057089366_ca83da0877	[{"caption": "A little kid is jumping off a high dive at the pool ."}]
1057089366_ca83da0877	[{"caption": "The boy is jumping off a high diving board into the pool ."}]
1057210460_09c6f4c6c1	[{"caption": "A guy stands by a window taking his overshirt off ."}]
1057210460_09c6f4c6c1	[{"caption": "A man in a tank top stands next to a chrome door ."}]
1057210460_09c6f4c6c1	[{"caption": "A man puts his shirt on near an elevator ."}]
1057210460_09c6f4c6c1	[{"caption": "A man stands by an elevator with his head down ."}]
1057210460_09c6f4c6c1	[{"caption": "The man is putting on his shirt near an elevator ."}]
1057251835_6ded4ada9c	[{"caption": "A light-colored dog runs on the beach ."}]
1057251835_6ded4ada9c	[{"caption": "A small yellow dog runs on a beach"}]
1057251835_6ded4ada9c	[{"caption": "A tan dog runs on a sandy beach ."}]
1057251835_6ded4ada9c	[{"caption": "A white dog is running down a rocky beach ."}]
1057251835_6ded4ada9c	[{"caption": "Light brown dog running along the beach ."}]
106490881_5a2dd9b7bd	[{"caption": "A boy in his blue swim shorts at the beach ."}]
106490881_5a2dd9b7bd	[{"caption": "A boy smiles for the camera at a beach ."}]
106490881_5a2dd9b7bd	[{"caption": "A young boy in swimming trunks is walking with his arms outstretched on the beach ."}]
106490881_5a2dd9b7bd	[{"caption": "Children playing on the beach ."}]
106490881_5a2dd9b7bd	[{"caption": "The boy is playing on the shore of an ocean ."}]
106514190_bae200f463	[{"caption": "A hiker standing high on a bluff overlooking the mountains below ."}]
106514190_bae200f463	[{"caption": "a person on ski 's looks from hill over snow covered landscape"}]
106514190_bae200f463	[{"caption": "A skier is overlooking a snow-covered mountain ."}]
106514190_bae200f463	[{"caption": "A skier is overlooking the beautiful white snow covered landscape ."}]
106514190_bae200f463	[{"caption": "A skier pauses on a mountaintop ."}]
1067180831_a59dc64344	[{"caption": "A black and white dog is attempting to catch a yellow and purple object in a low cut yard ."}]
1067180831_a59dc64344	[{"caption": "A black and white dog jumps after a yellow toy ."}]
1067180831_a59dc64344	[{"caption": "a black and white dog jumps to get the Frisbee ."}]
1067180831_a59dc64344	[{"caption": "A black dog is jumping up to catch a purple and green toy ."}]
1067180831_a59dc64344	[{"caption": "A dog jumps to catch a toy ."}]
1067675215_7336a694d6	[{"caption": "A man in blue shorts is laying in the street ."}]
1067675215_7336a694d6	[{"caption": "A man in blue shorts lays down outside in a parking lot ."}]
1067675215_7336a694d6	[{"caption": "A man laying down in middle of street during heavy traffic ."}]
1067675215_7336a694d6	[{"caption": "A man lies on a mat in a parking lot between a brown SUV and a yellow pickup with an open door ."}]
1067675215_7336a694d6	[{"caption": "A shirtless man is laying down in the middle of a busy street ."}]
1067790824_f3cc97239b	[{"caption": "A white and black dog and a brown dog in sandy terrain ."}]
1067790824_f3cc97239b	[{"caption": "A woolly dog chases a Doberman on a beach ."}]
1067790824_f3cc97239b	[{"caption": "One dog is chasing another one on the beach ."}]
1067790824_f3cc97239b	[{"caption": "The two large dogs are running through sand ."}]
1067790824_f3cc97239b	[{"caption": "Two large dogs chasing each other at the beach ."}]
1072153132_53d2bb1b60	[{"caption": "A black and white dog catches a toy in midair ."}]
1072153132_53d2bb1b60	[{"caption": "A dog and a tennis ball ."}]
1072153132_53d2bb1b60	[{"caption": "A dog is jumping to catch a object thrown at it ,"}]
1072153132_53d2bb1b60	[{"caption": "A dog leaps while chasing a tennis ball through a grassy field ."}]
1072153132_53d2bb1b60	[{"caption": "A multicolor dog jumping to catch a tennis ball in a grassy field ."}]
107318069_e9f2ef32de	[{"caption": "A crowd watching air balloons at night ."}]
107318069_e9f2ef32de	[{"caption": "A group of hot air balloons lit up at night ."}]
107318069_e9f2ef32de	[{"caption": "People are watching hot air balloons in the park ."}]
107318069_e9f2ef32de	[{"caption": "People watching hot air balloons ."}]
107318069_e9f2ef32de	[{"caption": "Seven large balloons are lined up at nighttime near a crowd ."}]
1075716537_62105738b4	[{"caption": "A child with a helmet on his head rides a bike ."}]
1075716537_62105738b4	[{"caption": "A little boy rides a bike down a hill on a miniature dirt bike ."}]
1075716537_62105738b4	[{"caption": "A young boy in a helmet rides a bike on the road ."}]
1075716537_62105738b4	[{"caption": "The little boy rides his bicycle in a race ."}]
1075716537_62105738b4	[{"caption": "The young boy pedals quickly at a BMX race ."}]
107582366_d86f2d3347	[{"caption": "A group of eight people are gathered around a table at night ."}]
107582366_d86f2d3347	[{"caption": "A group of people gathered around in the dark ."}]
107582366_d86f2d3347	[{"caption": "A group of people sit around a table outside on a porch at night ."}]
107582366_d86f2d3347	[{"caption": "A group of people sit outdoors together at night ."}]
107582366_d86f2d3347	[{"caption": "A group of people sitting at a table in a darkened room ."}]
1075867198_27ca2e7efe	[{"caption": "A man in a brown shirt and dark shorts plays on the beach with his two black dogs ."}]
1075867198_27ca2e7efe	[{"caption": "A man in shorts with two black dogs holds a ball throwing toy at the beach ."}]
1075867198_27ca2e7efe	[{"caption": "a man playing with two black dogs on the beach"}]
1075867198_27ca2e7efe	[{"caption": "A man with two dogs on a beach"}]
1075867198_27ca2e7efe	[{"caption": "Man at the beach with two dogs ."}]
1075881101_d55c46bece	[{"caption": "a boy cleans the bubbles off his face ."}]
1075881101_d55c46bece	[{"caption": "A boy covered in suds has his face wiped clean ."}]
1075881101_d55c46bece	[{"caption": "A boy is covered in bubbles ."}]
1075881101_d55c46bece	[{"caption": "A child covered in foam is climbing on a black inflatable ramp ."}]
1075881101_d55c46bece	[{"caption": "A person covered in soapy water is getting cleaned off ."}]
1077546505_a4f6c4daa9	[{"caption": "A boy in blue shorts slides down a slide into a pool ."}]
1077546505_a4f6c4daa9	[{"caption": "A boy in blue swimming trunks slides down a yellow slide into a wading pool with inflatable toys floating in the water ."}]
1077546505_a4f6c4daa9	[{"caption": "A boy rides down a slide into a small backyard pool ."}]
1077546505_a4f6c4daa9	[{"caption": "A boy sliding down a slide into a pool with colorful tubes ."}]
1077546505_a4f6c4daa9	[{"caption": "A child is falling off a slide onto colored balloons floating on a pool of water ."}]
1077931201_1e0bb83105	[{"caption": "A man in a wetsuit is throwing a baby wearing a wetsuit up into the air ."}]
1077931201_1e0bb83105	[{"caption": "A man in a wetsuit is throwing a toddler up in the air and is ready to catch him ."}]
1077931201_1e0bb83105	[{"caption": "A man in water throwing a little boy up in the air and waiting for him to come down so he can catch him ."}]
1077931201_1e0bb83105	[{"caption": "The man is in the pool and throwing a small boy into the air ."}]
1077931201_1e0bb83105	[{"caption": "While water droplets fly , a man throws a little boy up in the air ."}]
1079274291_9aaf896cc1	[{"caption": "A little boy sticks his tongue out for the camera . Another boy looks on ."}]
1079274291_9aaf896cc1	[{"caption": "Two boys make faces ."}]
1079274291_9aaf896cc1	[{"caption": "Two young boys are looking at the camera , one smiling , the other sticking his tongue out ."}]
1079274291_9aaf896cc1	[{"caption": "Two young boys look up at the camera as one sticks out his tongue ."}]
1079274291_9aaf896cc1	[{"caption": "two young boys making silly faces ."}]
10815824_2997e03d76	[{"caption": "A blonde horse and a blonde girl in a black sweatshirt are staring at a fire in a barrel ."}]
10815824_2997e03d76	[{"caption": "A girl and her horse stand by a fire ."}]
10815824_2997e03d76	[{"caption": "A girl holding a horse 's lead behind a fire ."}]
10815824_2997e03d76	[{"caption": "A man , and girl and two horses are near a contained fire ."}]
10815824_2997e03d76	[{"caption": "Two people and two horses watching a fire ."}]
1082252566_8c79beef93	[{"caption": "A bulldog , a sheep dog , and a boxer standing in a yard ."}]
1082252566_8c79beef93	[{"caption": "A large brown dog is pushing a small Boston terrier with his face while anouther dog watches ."}]
1082252566_8c79beef93	[{"caption": "A large skinny dog stands near two smaller dogs int the dirt ."}]
1082252566_8c79beef93	[{"caption": "There are three dogs starring at a ball in the middle of them ."}]
1082252566_8c79beef93	[{"caption": "Three dogs of various sizes ."}]
1082379191_ec1e53f996	[{"caption": "A lady and a man with no shirt sit on a dock ."}]
1082379191_ec1e53f996	[{"caption": "A man and a woman are sitting on a dock together ."}]
1082379191_ec1e53f996	[{"caption": "A man and a woman sitting on a dock ."}]
1082379191_ec1e53f996	[{"caption": "A man and woman sitting on a deck next to a lake ."}]
1082379191_ec1e53f996	[{"caption": "A shirtless man and a woman sitting on a dock ."}]
1084040636_97d9633581	[{"caption": "A closeup of a white dog that is laying its head on its paws ."}]
1084040636_97d9633581	[{"caption": "a large white dog lying on the floor ."}]
1084040636_97d9633581	[{"caption": "A white dog has its head on the ground ."}]
1084040636_97d9633581	[{"caption": "A white dog is resting its head on a tiled floor with its eyes open ."}]
1084040636_97d9633581	[{"caption": "A white dog rests its head on the patio bricks ."}]
1084104085_3b06223afe	[{"caption": "a woman in a yellow shirt and green shorts is climbing an artificial red wall whilst wearing a safety harness ."}]
